question,optionA,optionB,optionC,optionD,correctAnswer,explanation,category,level,topic,difficulty
Choose the word that is most similar in meaning (synonym) to the word: 'TRIVIAL',Complicated,Unclear,Unimportant,Hidden,Unimportant,"'Trivial' means representing details in a short, clear way, which matches 'Unimportant'.",verbal,1,Accenture,Easy
Choose the word that is most opposite in meaning (antonym) to the word: 'DULL',Rigid,Vibrant,Stubborn,Greedy,Vibrant,"'Dull' represents a fixed, rigid state. The opposite of this is 'Vibrant'.",verbal,1,Amazon,Easy
Fill in the blank: 'The senior architect congratulated the developer _____ solving the database deadlock.',about,for,at,on,on,The verb 'congratulate' takes the preposition 'on' (congratulate someone on doing something).,verbal,1,Tech Mahindra,Easy
"Spot the error: Choose the segment containing a grammatical error:
'Each of the developers have completed the daily training session.'",developers,have,Each of the,completed the,have,"The subject 'Each' is singular, so it requires the singular verb 'has' instead of the plural 'have'.",verbal,1,Google,Easy
Choose the word that is most similar in meaning (synonym) to the word: 'DILIGENT',Complicated,Hardworking,Unclear,Hidden,Hardworking,"'Diligent' means representing details in a short, clear way, which matches 'Hardworking'.",verbal,1,Amazon,Easy
Choose the word that is most opposite in meaning (antonym) to the word: 'AMPLIFY',Decrease,Greedy,Stubborn,Rigid,Decrease,"'Amplify' represents a fixed, rigid state. The opposite of this is 'Decrease'.",verbal,1,Wipro,Easy
Fill in the blank: 'The senior architect congratulated the developer _____ solving the database deadlock.',about,for,at,on,on,The verb 'congratulate' takes the preposition 'on' (congratulate someone on doing something).,verbal,1,Tech Mahindra,Easy
"Spot the error: Choose the segment containing a grammatical error:
'Each of the designers have completed the daily training session.'",Each of the,designers,completed the,have,have,"The subject 'Each' is singular, so it requires the singular verb 'has' instead of the plural 'have'.",verbal,1,Cognizant,Easy
Choose the word that is most similar in meaning (synonym) to the word: 'ABUNDANT',Hidden,Plentiful,Unclear,Complicated,Plentiful,"'Abundant' means representing details in a short, clear way, which matches 'Plentiful'.",verbal,1,TCS,Easy
Choose the word that is most opposite in meaning (antonym) to the word: 'ALLURE',Rigid,Stubborn,Greedy,Repel,Repel,"'Allure' represents a fixed, rigid state. The opposite of this is 'Repel'.",verbal,1,Microsoft,Easy
Fill in the blank: 'The senior architect congratulated the developer _____ solving the database deadlock.',on,for,about,at,on,The verb 'congratulate' takes the preposition 'on' (congratulate someone on doing something).,verbal,1,Cognizant,Easy
"Spot the error: Choose the segment containing a grammatical error:
'Each of the analysts have completed the daily training session.'",analysts,Each of the,completed the,have,have,"The subject 'Each' is singular, so it requires the singular verb 'has' instead of the plural 'have'.",verbal,1,Amazon,Easy
Choose the word that is most similar in meaning (synonym) to the word: 'CONCISE',Unclear,Complicated,Brief,Hidden,Brief,"'Concise' means representing details in a short, clear way, which matches 'Brief'.",verbal,1,Tech Mahindra,Easy
Choose the word that is most opposite in meaning (antonym) to the word: 'FRUGAL',Greedy,Rigid,Extravagant,Stubborn,Extravagant,"'Frugal' represents a fixed, rigid state. The opposite of this is 'Extravagant'.",verbal,1,Infosys,Easy
Fill in the blank: 'The senior architect congratulated the developer _____ solving the database deadlock.',for,on,at,about,on,The verb 'congratulate' takes the preposition 'on' (congratulate someone on doing something).,verbal,1,Amazon,Easy
"Spot the error: Choose the segment containing a grammatical error:
'Each of the consultants have completed the daily training session.'",consultants,have,Each of the,completed the,have,"The subject 'Each' is singular, so it requires the singular verb 'has' instead of the plural 'have'.",verbal,1,Wipro,Easy
Choose the word that is most similar in meaning (synonym) to the word: 'CANDID',Unclear,Hidden,Honest,Complicated,Honest,"'Candid' means representing details in a short, clear way, which matches 'Honest'.",verbal,1,Google,Easy
Choose the word that is most opposite in meaning (antonym) to the word: 'OBSTINATE',Rigid,Stubborn,Flexible,Greedy,Flexible,"'Obstinate' represents a fixed, rigid state. The opposite of this is 'Flexible'.",verbal,1,TCS,Easy
Fill in the blank: 'The senior architect congratulated the developer _____ solving the database deadlock.',on,about,at,for,on,The verb 'congratulate' takes the preposition 'on' (congratulate someone on doing something).,verbal,1,Google,Easy
"Spot the error: Choose the segment containing a grammatical error:
'Each of the auditors have completed the daily training session.'",auditors,Each of the,completed the,have,have,"The subject 'Each' is singular, so it requires the singular verb 'has' instead of the plural 'have'.",verbal,1,Infosys,Easy
Choose the word that is most similar in meaning (synonym) to the word: 'TRIVIAL',Complicated,Unimportant,Hidden,Unclear,Unimportant,"'Trivial' means representing details in a short, clear way, which matches 'Unimportant'.",verbal,1,TCS,Easy
Choose the word that is most opposite in meaning (antonym) to the word: 'DULL',Stubborn,Vibrant,Greedy,Rigid,Vibrant,"'Dull' represents a fixed, rigid state. The opposite of this is 'Vibrant'.",verbal,1,Microsoft,Easy
Fill in the blank: 'The senior architect congratulated the developer _____ solving the database deadlock.',on,at,for,about,on,The verb 'congratulate' takes the preposition 'on' (congratulate someone on doing something).,verbal,1,Microsoft,Easy
"Spot the error: Choose the segment containing a grammatical error:
'Each of the engineers have completed the daily training session.'",engineers,Each of the,completed the,have,have,"The subject 'Each' is singular, so it requires the singular verb 'has' instead of the plural 'have'.",verbal,1,Infosys,Easy
Choose the word that is most similar in meaning (synonym) to the word: 'DILIGENT',Hardworking,Unclear,Complicated,Hidden,Hardworking,"'Diligent' means representing details in a short, clear way, which matches 'Hardworking'.",verbal,1,Amazon,Easy
Choose the word that is most opposite in meaning (antonym) to the word: 'AMPLIFY',Decrease,Stubborn,Greedy,Rigid,Decrease,"'Amplify' represents a fixed, rigid state. The opposite of this is 'Decrease'.",verbal,1,Cognizant,Easy
Fill in the blank: 'The senior architect congratulated the developer _____ solving the database deadlock.',on,for,at,about,on,The verb 'congratulate' takes the preposition 'on' (congratulate someone on doing something).,verbal,1,Amazon,Easy
"Spot the error: Choose the segment containing a grammatical error:
'Each of the consultants have completed the daily training session.'",Each of the,completed the,consultants,have,have,"The subject 'Each' is singular, so it requires the singular verb 'has' instead of the plural 'have'.",verbal,1,Microsoft,Easy
Choose the word that is most similar in meaning (synonym) to the word: 'ABUNDANT',Hidden,Plentiful,Complicated,Unclear,Plentiful,"'Abundant' means representing details in a short, clear way, which matches 'Plentiful'.",verbal,1,Capgemini,Easy
Choose the word that is most opposite in meaning (antonym) to the word: 'ALLURE',Rigid,Stubborn,Greedy,Repel,Repel,"'Allure' represents a fixed, rigid state. The opposite of this is 'Repel'.",verbal,1,Cognizant,Easy
Fill in the blank: 'The senior architect congratulated the developer _____ solving the database deadlock.',on,at,about,for,on,The verb 'congratulate' takes the preposition 'on' (congratulate someone on doing something).,verbal,1,Capgemini,Easy
"Spot the error: Choose the segment containing a grammatical error:
'Each of the analysts have completed the daily training session.'",completed the,have,Each of the,analysts,have,"The subject 'Each' is singular, so it requires the singular verb 'has' instead of the plural 'have'.",verbal,1,Google,Easy
Choose the word that is most similar in meaning (synonym) to the word: 'CONCISE',Complicated,Unclear,Hidden,Brief,Brief,"'Concise' means representing details in a short, clear way, which matches 'Brief'.",verbal,1,Google,Easy
Choose the word that is most opposite in meaning (antonym) to the word: 'FRUGAL',Rigid,Greedy,Stubborn,Extravagant,Extravagant,"'Frugal' represents a fixed, rigid state. The opposite of this is 'Extravagant'.",verbal,1,Cognizant,Easy
Fill in the blank: 'The senior architect congratulated the developer _____ solving the database deadlock.',about,at,for,on,on,The verb 'congratulate' takes the preposition 'on' (congratulate someone on doing something).,verbal,1,Microsoft,Easy
"Spot the error: Choose the segment containing a grammatical error:
'Each of the designers have completed the daily training session.'",Each of the,completed the,have,designers,have,"The subject 'Each' is singular, so it requires the singular verb 'has' instead of the plural 'have'.",verbal,1,Amazon,Easy
Choose the word that is most similar in meaning (synonym) to the word: 'CANDID',Hidden,Unclear,Complicated,Honest,Honest,"'Candid' means representing details in a short, clear way, which matches 'Honest'.",verbal,1,Infosys,Easy
Choose the word that is most opposite in meaning (antonym) to the word: 'OBSTINATE',Stubborn,Greedy,Flexible,Rigid,Flexible,"'Obstinate' represents a fixed, rigid state. The opposite of this is 'Flexible'.",verbal,1,Amazon,Easy
Fill in the blank: 'The senior architect congratulated the developer _____ solving the database deadlock.',for,about,on,at,on,The verb 'congratulate' takes the preposition 'on' (congratulate someone on doing something).,verbal,1,Wipro,Easy
"Spot the error: Choose the segment containing a grammatical error:
'Each of the managers have completed the daily training session.'",Each of the,have,completed the,managers,have,"The subject 'Each' is singular, so it requires the singular verb 'has' instead of the plural 'have'.",verbal,1,Microsoft,Easy
Choose the word that is most similar in meaning (synonym) to the word: 'TRIVIAL',Unclear,Hidden,Unimportant,Complicated,Unimportant,"'Trivial' means representing details in a short, clear way, which matches 'Unimportant'.",verbal,1,Amazon,Easy
Choose the word that is most opposite in meaning (antonym) to the word: 'DULL',Greedy,Stubborn,Rigid,Vibrant,Vibrant,"'Dull' represents a fixed, rigid state. The opposite of this is 'Vibrant'.",verbal,1,Amazon,Easy
Fill in the blank: 'The senior architect congratulated the developer _____ solving the database deadlock.',on,about,for,at,on,The verb 'congratulate' takes the preposition 'on' (congratulate someone on doing something).,verbal,1,Tech Mahindra,Easy
"Spot the error: Choose the segment containing a grammatical error:
'Each of the developers have completed the daily training session.'",completed the,developers,have,Each of the,have,"The subject 'Each' is singular, so it requires the singular verb 'has' instead of the plural 'have'.",verbal,1,Capgemini,Easy
Choose the word that is most similar in meaning (synonym) to the word: 'DILIGENT',Hidden,Complicated,Unclear,Hardworking,Hardworking,"'Diligent' means representing details in a short, clear way, which matches 'Hardworking'.",verbal,1,Microsoft,Easy
