question,optionA,optionB,optionC,optionD,correctAnswer,explanation,category,level,topic,difficulty
"If APPLE is coded as BQQMF using a simple letter shift, how is ORANGE coded in the same pattern?",PSBOHF,QTBPHF,PSGOHF,NQDMFD,PSBOHF,Each letter is shifted forward in the alphabet by 1 positions.,reasoning,1,Infosys,Easy
"Number Series: Find the missing term in the sequence: 3, 8, 13, 18, 23, ?",33,26,28,38,28,The differences between consecutive terms are constant (+5). The next term is 23 + 5 = 28.,reasoning,1,Google,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Brother,Cousin,Uncle,Father,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Infosys,Easy
"If APPLE is coded as BQQMF using a simple letter shift, how is ORANGE coded in the same pattern?",PSGOHF,QTBPHF,PSBOHF,NQDMFD,PSBOHF,Each letter is shifted forward in the alphabet by 1 positions.,reasoning,1,Wipro,Easy
"Number Series: Find the missing term in the sequence: 5, 8, 11, 14, 17, ?",20,23,30,18,20,The differences between consecutive terms are constant (+3). The next term is 17 + 3 = 20.,reasoning,1,TCS,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Uncle,Father,Brother,Cousin,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Cognizant,Easy
"If APPLE is coded as DSSOH using a simple letter shift, how is ORANGE coded in the same pattern?",NQDMFD,QTBPHF,RUDQJH,PSGOHF,RUDQJH,Each letter is shifted forward in the alphabet by 3 positions.,reasoning,1,Microsoft,Easy
"Number Series: Find the missing term in the sequence: 5, 9, 13, 17, 21, ?",29,25,23,35,25,The differences between consecutive terms are constant (+4). The next term is 21 + 4 = 25.,reasoning,1,Infosys,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Father,Brother,Uncle,Cousin,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Infosys,Easy
"If APPLE is coded as CRRNG using a simple letter shift, how is ORANGE coded in the same pattern?",QTCPIG,PSGOHF,NQDMFD,QTBPHF,QTCPIG,Each letter is shifted forward in the alphabet by 2 positions.,reasoning,1,Capgemini,Easy
"Number Series: Find the missing term in the sequence: 5, 8, 11, 14, 17, ?",20,18,30,23,20,The differences between consecutive terms are constant (+3). The next term is 17 + 3 = 20.,reasoning,1,Infosys,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Cousin,Uncle,Brother,Father,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Infosys,Easy
"If APPLE is coded as CRRNG using a simple letter shift, how is ORANGE coded in the same pattern?",QTBPHF,PSGOHF,NQDMFD,QTCPIG,QTCPIG,Each letter is shifted forward in the alphabet by 2 positions.,reasoning,1,Capgemini,Easy
"Number Series: Find the missing term in the sequence: 5, 13, 21, 29, 37, ?",55,45,53,43,45,The differences between consecutive terms are constant (+8). The next term is 37 + 8 = 45.,reasoning,1,Google,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Cousin,Father,Brother,Uncle,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Capgemini,Easy
"If APPLE is coded as CRRNG using a simple letter shift, how is ORANGE coded in the same pattern?",NQDMFD,QTBPHF,QTCPIG,PSGOHF,QTCPIG,Each letter is shifted forward in the alphabet by 2 positions.,reasoning,1,Tech Mahindra,Easy
"Number Series: Find the missing term in the sequence: 3, 9, 15, 21, 27, ?",33,39,43,31,33,The differences between consecutive terms are constant (+6). The next term is 27 + 6 = 33.,reasoning,1,Google,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Uncle,Father,Brother,Cousin,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Google,Easy
"If APPLE is coded as BQQMF using a simple letter shift, how is ORANGE coded in the same pattern?",QTBPHF,NQDMFD,PSBOHF,PSGOHF,PSBOHF,Each letter is shifted forward in the alphabet by 1 positions.,reasoning,1,Amazon,Easy
"Number Series: Find the missing term in the sequence: 2, 9, 16, 23, 30, ?",44,37,35,47,37,The differences between consecutive terms are constant (+7). The next term is 30 + 7 = 37.,reasoning,1,Infosys,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Brother,Cousin,Father,Uncle,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,TCS,Easy
"If APPLE is coded as CRRNG using a simple letter shift, how is ORANGE coded in the same pattern?",PSGOHF,NQDMFD,QTBPHF,QTCPIG,QTCPIG,Each letter is shifted forward in the alphabet by 2 positions.,reasoning,1,Infosys,Easy
"Number Series: Find the missing term in the sequence: 5, 10, 15, 20, 25, ?",30,28,40,35,30,The differences between consecutive terms are constant (+5). The next term is 25 + 5 = 30.,reasoning,1,Infosys,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Uncle,Brother,Cousin,Father,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Cognizant,Easy
"If APPLE is coded as CRRNG using a simple letter shift, how is ORANGE coded in the same pattern?",QTBPHF,PSGOHF,QTCPIG,NQDMFD,QTCPIG,Each letter is shifted forward in the alphabet by 2 positions.,reasoning,1,Amazon,Easy
"Number Series: Find the missing term in the sequence: 3, 11, 19, 27, 35, ?",41,53,51,43,43,The differences between consecutive terms are constant (+8). The next term is 35 + 8 = 43.,reasoning,1,Infosys,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Brother,Cousin,Father,Uncle,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Infosys,Easy
"If APPLE is coded as DSSOH using a simple letter shift, how is ORANGE coded in the same pattern?",PSGOHF,NQDMFD,RUDQJH,QTBPHF,RUDQJH,Each letter is shifted forward in the alphabet by 3 positions.,reasoning,1,Amazon,Easy
"Number Series: Find the missing term in the sequence: 5, 9, 13, 17, 21, ?",35,25,23,29,25,The differences between consecutive terms are constant (+4). The next term is 21 + 4 = 25.,reasoning,1,Accenture,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Uncle,Brother,Cousin,Father,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,TCS,Easy
"If APPLE is coded as DSSOH using a simple letter shift, how is ORANGE coded in the same pattern?",PSGOHF,QTBPHF,NQDMFD,RUDQJH,RUDQJH,Each letter is shifted forward in the alphabet by 3 positions.,reasoning,1,Cognizant,Easy
"Number Series: Find the missing term in the sequence: 4, 12, 20, 28, 36, ?",42,54,52,44,44,The differences between consecutive terms are constant (+8). The next term is 36 + 8 = 44.,reasoning,1,Wipro,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Brother,Cousin,Father,Uncle,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Google,Easy
"If APPLE is coded as DSSOH using a simple letter shift, how is ORANGE coded in the same pattern?",RUDQJH,PSGOHF,QTBPHF,NQDMFD,RUDQJH,Each letter is shifted forward in the alphabet by 3 positions.,reasoning,1,Capgemini,Easy
"Number Series: Find the missing term in the sequence: 3, 6, 9, 12, 15, ?",18,16,21,28,18,The differences between consecutive terms are constant (+3). The next term is 15 + 3 = 18.,reasoning,1,Tech Mahindra,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Cousin,Brother,Father,Uncle,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Cognizant,Easy
"If APPLE is coded as BQQMF using a simple letter shift, how is ORANGE coded in the same pattern?",PSBOHF,NQDMFD,QTBPHF,PSGOHF,PSBOHF,Each letter is shifted forward in the alphabet by 1 positions.,reasoning,1,Google,Easy
"Number Series: Find the missing term in the sequence: 4, 10, 16, 22, 28, ?",34,40,32,44,34,The differences between consecutive terms are constant (+6). The next term is 28 + 6 = 34.,reasoning,1,Microsoft,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Father,Uncle,Brother,Cousin,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Cognizant,Easy
"If APPLE is coded as CRRNG using a simple letter shift, how is ORANGE coded in the same pattern?",QTBPHF,PSGOHF,QTCPIG,NQDMFD,QTCPIG,Each letter is shifted forward in the alphabet by 2 positions.,reasoning,1,Microsoft,Easy
"Number Series: Find the missing term in the sequence: 5, 9, 13, 17, 21, ?",25,23,35,29,25,The differences between consecutive terms are constant (+4). The next term is 21 + 4 = 25.,reasoning,1,Google,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Brother,Cousin,Uncle,Father,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Wipro,Easy
"If APPLE is coded as BQQMF using a simple letter shift, how is ORANGE coded in the same pattern?",NQDMFD,PSBOHF,PSGOHF,QTBPHF,PSBOHF,Each letter is shifted forward in the alphabet by 1 positions.,reasoning,1,Infosys,Easy
"Number Series: Find the missing term in the sequence: 2, 10, 18, 26, 34, ?",42,40,52,50,42,The differences between consecutive terms are constant (+8). The next term is 34 + 8 = 42.,reasoning,1,Microsoft,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Cousin,Brother,Uncle,Father,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Microsoft,Easy
"If APPLE is coded as CRRNG using a simple letter shift, how is ORANGE coded in the same pattern?",PSGOHF,NQDMFD,QTCPIG,QTBPHF,QTCPIG,Each letter is shifted forward in the alphabet by 2 positions.,reasoning,1,Infosys,Easy
"Number Series: Find the missing term in the sequence: 3, 6, 9, 12, 15, ?",21,28,16,18,18,The differences between consecutive terms are constant (+3). The next term is 15 + 3 = 18.,reasoning,1,Microsoft,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Uncle,Cousin,Father,Brother,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Amazon,Easy
"If APPLE is coded as CRRNG using a simple letter shift, how is ORANGE coded in the same pattern?",PSGOHF,QTBPHF,NQDMFD,QTCPIG,QTCPIG,Each letter is shifted forward in the alphabet by 2 positions.,reasoning,1,Cognizant,Easy
"Number Series: Find the missing term in the sequence: 4, 9, 14, 19, 24, ?",29,39,34,27,29,The differences between consecutive terms are constant (+5). The next term is 24 + 5 = 29.,reasoning,1,Capgemini,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Uncle,Father,Brother,Cousin,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Tech Mahindra,Easy
"If APPLE is coded as DSSOH using a simple letter shift, how is ORANGE coded in the same pattern?",QTBPHF,RUDQJH,PSGOHF,NQDMFD,RUDQJH,Each letter is shifted forward in the alphabet by 3 positions.,reasoning,1,Microsoft,Easy
"Number Series: Find the missing term in the sequence: 2, 10, 18, 26, 34, ?",40,52,50,42,42,The differences between consecutive terms are constant (+8). The next term is 34 + 8 = 42.,reasoning,1,Cognizant,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Cousin,Brother,Uncle,Father,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Accenture,Easy
"If APPLE is coded as CRRNG using a simple letter shift, how is ORANGE coded in the same pattern?",QTCPIG,QTBPHF,NQDMFD,PSGOHF,QTCPIG,Each letter is shifted forward in the alphabet by 2 positions.,reasoning,1,Tech Mahindra,Easy
"Number Series: Find the missing term in the sequence: 3, 9, 15, 21, 27, ?",31,43,33,39,33,The differences between consecutive terms are constant (+6). The next term is 27 + 6 = 33.,reasoning,1,Accenture,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Brother,Uncle,Cousin,Father,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Capgemini,Easy
"If APPLE is coded as BQQMF using a simple letter shift, how is ORANGE coded in the same pattern?",PSBOHF,PSGOHF,QTBPHF,NQDMFD,PSBOHF,Each letter is shifted forward in the alphabet by 1 positions.,reasoning,1,Wipro,Easy
"Number Series: Find the missing term in the sequence: 2, 6, 10, 14, 18, ?",32,20,26,22,22,The differences between consecutive terms are constant (+4). The next term is 18 + 4 = 22.,reasoning,1,Cognizant,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Cousin,Brother,Father,Uncle,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Capgemini,Easy
"If APPLE is coded as BQQMF using a simple letter shift, how is ORANGE coded in the same pattern?",NQDMFD,QTBPHF,PSGOHF,PSBOHF,PSBOHF,Each letter is shifted forward in the alphabet by 1 positions.,reasoning,1,Accenture,Easy
"Number Series: Find the missing term in the sequence: 4, 9, 14, 19, 24, ?",34,29,27,39,29,The differences between consecutive terms are constant (+5). The next term is 24 + 5 = 29.,reasoning,1,Infosys,Easy
"Pointing to a photograph, Rohan says, 'He is the son of the only son of my grandfather.' How is the person in the photo related to Rohan?",Father,Brother,Uncle,Cousin,Brother,Rohan's grandfather's only son is Rohan's father. The son of Rohan's father is Rohan's brother.,reasoning,1,Cognizant,Easy
