question,optionA,optionB,optionC,optionD,correctAnswer,explanation,category,level,topic,difficulty
"The average of 7 numbers is 36. If one number 15 is removed, what is the average of the remaining numbers?",41.50,39.50,38.50,43.45,39.50,"Total sum of 7 numbers = 7 * 36 = 252. After removing 15, new sum = 237. New average = 237 / 6 = 39.50.",numerical,1,Infosys,Easy
"The ratio of boys to girls in a class is 5:6. If there are 40 boys, how many total students are in the class?",84,93,80,88,88,"Boys : Girls = 5 : 6. Since boys = 40, 1 part = 40 / 5 = 8. Total parts = 5 + 6 = 11. Total students = 11 * 8 = 88.",numerical,1,Google,Easy
Find the simple interest on Rs.2100 at 6% per annum for 5 years.,Rs.680,Rs.693,Rs.600,Rs.630,Rs.630,Simple Interest (SI) = (P * R * T) / 100 = (2100 * 6 * 5) / 100 = Rs.630.0.,numerical,1,Amazon,Easy
A salary increases from Rs.33900 to Rs.38985. What is the percentage increase?,13%,20%,18%,15%,15%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((38985 - 33900) / 33900) * 100 = 15%.,numerical,1,Google,Easy
A shopkeeper buys a watch for Rs.410 and sells it for Rs.459. What is his profit percentage?,12%,7%,22%,15%,12%,Profit = Selling Price (SP) - Cost Price (CP) = 459 - 410 = Rs.49. Profit % = (Profit / CP) * 100 = (49 / 410) * 100 = 12%.,numerical,1,Cognizant,Easy
"The average of 6 numbers is 47. If one number 30 is removed, what is the average of the remaining numbers?",49.40,50.40,52.40,55.44,50.40,"Total sum of 6 numbers = 6 * 47 = 282. After removing 30, new sum = 252. New average = 252 / 5 = 50.40.",numerical,1,Tech Mahindra,Easy
"The ratio of boys to girls in a class is 3:7. If there are 30 boys, how many total students are in the class?",100,105,60,96,100,"Boys : Girls = 3 : 7. Since boys = 30, 1 part = 30 / 3 = 10. Total parts = 3 + 7 = 10. Total students = 10 * 10 = 100.",numerical,1,Cognizant,Easy
Find the simple interest on Rs.7000 at 6% per annum for 1 years.,Rs.462,Rs.390,Rs.420,Rs.470,Rs.420,Simple Interest (SI) = (P * R * T) / 100 = (7000 * 6 * 1) / 100 = Rs.420.0.,numerical,1,Amazon,Easy
A salary increases from Rs.38700 to Rs.46440. What is the percentage increase?,18%,24%,25%,20%,20%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((46440 - 38700) / 38700) * 100 = 20%.,numerical,1,Accenture,Easy
A shopkeeper buys a watch for Rs.470 and sells it for Rs.526. What is his profit percentage?,15%,7%,12%,22%,12%,Profit = Selling Price (SP) - Cost Price (CP) = 526 - 470 = Rs.56. Profit % = (Profit / CP) * 100 = (56 / 470) * 100 = 12%.,numerical,1,Google,Easy
"The average of 5 numbers is 45. If one number 10 is removed, what is the average of the remaining numbers?",55.75,59.13,53.75,52.75,53.75,"Total sum of 5 numbers = 5 * 45 = 225. After removing 10, new sum = 215. New average = 215 / 4 = 53.75.",numerical,1,Cognizant,Easy
"The ratio of boys to girls in a class is 2:7. If there are 18 boys, how many total students are in the class?",86,36,77,81,81,"Boys : Girls = 2 : 7. Since boys = 18, 1 part = 18 / 2 = 9. Total parts = 2 + 7 = 9. Total students = 9 * 9 = 81.",numerical,1,Microsoft,Easy
Find the simple interest on Rs.2000 at 6% per annum for 4 years.,Rs.450,Rs.530,Rs.480,Rs.528,Rs.480,Simple Interest (SI) = (P * R * T) / 100 = (2000 * 6 * 4) / 100 = Rs.480.0.,numerical,1,Accenture,Easy
A salary increases from Rs.44800 to Rs.56000. What is the percentage increase?,23%,40,30%,25%,25%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((56000 - 44800) / 44800) * 100 = 25%.,numerical,1,TCS,Easy
A shopkeeper buys a watch for Rs.870 and sells it for Rs.1000. What is his profit percentage?,25%,18%,15%,10%,15%,Profit = Selling Price (SP) - Cost Price (CP) = 1000 - 870 = Rs.130. Profit % = (Profit / CP) * 100 = (130 / 870) * 100 = 15%.,numerical,1,Cognizant,Easy
"The average of 8 numbers is 23. If one number 15 is removed, what is the average of the remaining numbers?",26.14,24.14,23.14,26.56,24.14,"Total sum of 8 numbers = 8 * 23 = 184. After removing 15, new sum = 169. New average = 169 / 7 = 24.14.",numerical,1,Capgemini,Easy
"The ratio of boys to girls in a class is 3:7. If there are 18 boys, how many total students are in the class?",56,65,60,36,60,"Boys : Girls = 3 : 7. Since boys = 18, 1 part = 18 / 3 = 6. Total parts = 3 + 7 = 10. Total students = 10 * 6 = 60.",numerical,1,Accenture,Easy
Find the simple interest on Rs.1400 at 12% per annum for 5 years.,Rs.890,Rs.810,Rs.840,Rs.924,Rs.840,Simple Interest (SI) = (P * R * T) / 100 = (1400 * 12 * 5) / 100 = Rs.840.0.,numerical,1,Wipro,Easy
A salary increases from Rs.14000 to Rs.14700. What is the percentage increase?,10%,6%,3%,5%,5%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((14700 - 14000) / 14000) * 100 = 5%.,numerical,1,Capgemini,Easy
A shopkeeper buys a watch for Rs.840 and sells it for Rs.1008. What is his profit percentage?,30%,23%,20%,15%,20%,Profit = Selling Price (SP) - Cost Price (CP) = 1008 - 840 = Rs.168. Profit % = (Profit / CP) * 100 = (168 / 840) * 100 = 20%.,numerical,1,Accenture,Easy
"The average of 7 numbers is 47. If one number 10 is removed, what is the average of the remaining numbers?",55.17,52.17,58.48,53.17,53.17,"Total sum of 7 numbers = 7 * 47 = 329. After removing 10, new sum = 319. New average = 319 / 6 = 53.17.",numerical,1,Microsoft,Easy
"The ratio of boys to girls in a class is 3:4. If there are 27 boys, how many total students are in the class?",59,68,63,54,63,"Boys : Girls = 3 : 4. Since boys = 27, 1 part = 27 / 3 = 9. Total parts = 3 + 4 = 7. Total students = 7 * 9 = 63.",numerical,1,Cognizant,Easy
Find the simple interest on Rs.3400 at 13% per annum for 2 years.,Rs.972,Rs.934,Rs.884,Rs.854,Rs.884,Simple Interest (SI) = (P * R * T) / 100 = (3400 * 13 * 2) / 100 = Rs.884.0.,numerical,1,Accenture,Easy
A salary increases from Rs.48500 to Rs.50925. What is the percentage increase?,5%,6%,3%,10%,5%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((50925 - 48500) / 48500) * 100 = 5%.,numerical,1,TCS,Easy
A shopkeeper buys a watch for Rs.1000 and sells it for Rs.1200. What is his profit percentage?,20%,15%,30%,23%,20%,Profit = Selling Price (SP) - Cost Price (CP) = 1200 - 1000 = Rs.200. Profit % = (Profit / CP) * 100 = (200 / 1000) * 100 = 20%.,numerical,1,Microsoft,Easy
"The average of 6 numbers is 21. If one number 40 is removed, what is the average of the remaining numbers?",18.92,17.20,19.20,16.20,17.20,"Total sum of 6 numbers = 6 * 21 = 126. After removing 40, new sum = 86. New average = 86 / 5 = 17.20.",numerical,1,Accenture,Easy
"The ratio of boys to girls in a class is 2:3. If there are 10 boys, how many total students are in the class?",20,21,25,30,25,"Boys : Girls = 2 : 3. Since boys = 10, 1 part = 10 / 2 = 5. Total parts = 2 + 3 = 5. Total students = 5 * 5 = 25.",numerical,1,Cognizant,Easy
Find the simple interest on Rs.3400 at 8% per annum for 3 years.,Rs.866,Rs.816,Rs.897,Rs.786,Rs.816,Simple Interest (SI) = (P * R * T) / 100 = (3400 * 8 * 3) / 100 = Rs.816.0.,numerical,1,Tech Mahindra,Easy
A salary increases from Rs.18100 to Rs.21720. What is the percentage increase?,18%,20%,25%,24%,20%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((21720 - 18100) / 18100) * 100 = 20%.,numerical,1,Infosys,Easy
A shopkeeper buys a watch for Rs.600 and sells it for Rs.672. What is his profit percentage?,7%,12%,22%,15%,12%,Profit = Selling Price (SP) - Cost Price (CP) = 672 - 600 = Rs.72. Profit % = (Profit / CP) * 100 = (72 / 600) * 100 = 12%.,numerical,1,Infosys,Easy
"The average of 8 numbers is 29. If one number 40 is removed, what is the average of the remaining numbers?",27.43,30.17,26.43,29.43,27.43,"Total sum of 8 numbers = 8 * 29 = 232. After removing 40, new sum = 192. New average = 192 / 7 = 27.43.",numerical,1,Tech Mahindra,Easy
"The ratio of boys to girls in a class is 2:6. If there are 12 boys, how many total students are in the class?",48,44,53,24,48,"Boys : Girls = 2 : 6. Since boys = 12, 1 part = 12 / 2 = 6. Total parts = 2 + 6 = 8. Total students = 8 * 6 = 48.",numerical,1,Infosys,Easy
Find the simple interest on Rs.4000 at 13% per annum for 3 years.,Rs.1610,Rs.1530,Rs.1716,Rs.1560,Rs.1560,Simple Interest (SI) = (P * R * T) / 100 = (4000 * 13 * 3) / 100 = Rs.1560.0.,numerical,1,Microsoft,Easy
A salary increases from Rs.14300 to Rs.17160. What is the percentage increase?,24%,25%,18%,20%,20%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((17160 - 14300) / 14300) * 100 = 20%.,numerical,1,Amazon,Easy
A shopkeeper buys a watch for Rs.440 and sells it for Rs.528. What is his profit percentage?,20%,23%,30%,15%,20%,Profit = Selling Price (SP) - Cost Price (CP) = 528 - 440 = Rs.88. Profit % = (Profit / CP) * 100 = (88 / 440) * 100 = 20%.,numerical,1,Cognizant,Easy
"The average of 5 numbers is 25. If one number 30 is removed, what is the average of the remaining numbers?",22.75,25.75,23.75,26.13,23.75,"Total sum of 5 numbers = 5 * 25 = 125. After removing 30, new sum = 95. New average = 95 / 4 = 23.75.",numerical,1,Cognizant,Easy
"The ratio of boys to girls in a class is 4:5. If there are 36 boys, how many total students are in the class?",72,77,81,86,81,"Boys : Girls = 4 : 5. Since boys = 36, 1 part = 36 / 4 = 9. Total parts = 4 + 5 = 9. Total students = 9 * 9 = 81.",numerical,1,Infosys,Easy
Find the simple interest on Rs.9300 at 13% per annum for 4 years.,Rs.4806,Rs.4836,Rs.4886,Rs.5319,Rs.4836,Simple Interest (SI) = (P * R * T) / 100 = (9300 * 13 * 4) / 100 = Rs.4836.0.,numerical,1,Tech Mahindra,Easy
A salary increases from Rs.46200 to Rs.48510. What is the percentage increase?,10%,3%,6%,5%,5%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((48510 - 46200) / 46200) * 100 = 5%.,numerical,1,Cognizant,Easy
A shopkeeper buys a watch for Rs.840 and sells it for Rs.1008. What is his profit percentage?,15%,23%,30%,20%,20%,Profit = Selling Price (SP) - Cost Price (CP) = 1008 - 840 = Rs.168. Profit % = (Profit / CP) * 100 = (168 / 840) * 100 = 20%.,numerical,1,Infosys,Easy
"The average of 5 numbers is 38. If one number 15 is removed, what is the average of the remaining numbers?",45.75,42.75,48.13,43.75,43.75,"Total sum of 5 numbers = 5 * 38 = 190. After removing 15, new sum = 175. New average = 175 / 4 = 43.75.",numerical,1,Microsoft,Easy
"The ratio of boys to girls in a class is 2:4. If there are 6 boys, how many total students are in the class?",18,23,14,12,18,"Boys : Girls = 2 : 4. Since boys = 6, 1 part = 6 / 2 = 3. Total parts = 2 + 4 = 6. Total students = 6 * 3 = 18.",numerical,1,TCS,Easy
Find the simple interest on Rs.9600 at 13% per annum for 1 years.,Rs.1218,Rs.1372,Rs.1298,Rs.1248,Rs.1248,Simple Interest (SI) = (P * R * T) / 100 = (9600 * 13 * 1) / 100 = Rs.1248.0.,numerical,1,Wipro,Easy
A salary increases from Rs.39800 to Rs.45770. What is the percentage increase?,15%,20%,18%,13%,15%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((45770 - 39800) / 39800) * 100 = 15%.,numerical,1,Accenture,Easy
A shopkeeper buys a watch for Rs.580 and sells it for Rs.725. What is his profit percentage?,35%,28%,25%,20%,25%,Profit = Selling Price (SP) - Cost Price (CP) = 725 - 580 = Rs.145. Profit % = (Profit / CP) * 100 = (145 / 580) * 100 = 25%.,numerical,1,Capgemini,Easy
"The average of 4 numbers is 30. If one number 20 is removed, what is the average of the remaining numbers?",36.67,35.33,33.33,32.33,33.33,"Total sum of 4 numbers = 4 * 30 = 120. After removing 20, new sum = 100. New average = 100 / 3 = 33.33.",numerical,1,Amazon,Easy
"The ratio of boys to girls in a class is 2:7. If there are 12 boys, how many total students are in the class?",54,24,59,50,54,"Boys : Girls = 2 : 7. Since boys = 12, 1 part = 12 / 2 = 6. Total parts = 2 + 7 = 9. Total students = 9 * 6 = 54.",numerical,1,Amazon,Easy
Find the simple interest on Rs.3500 at 7% per annum for 1 years.,Rs.215,Rs.269,Rs.295,Rs.245,Rs.245,Simple Interest (SI) = (P * R * T) / 100 = (3500 * 7 * 1) / 100 = Rs.245.0.,numerical,1,Wipro,Easy
A salary increases from Rs.29900 to Rs.32890. What is the percentage increase?,8%,10%,15%,12%,10%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((32890 - 29900) / 29900) * 100 = 10%.,numerical,1,Amazon,Easy
A shopkeeper buys a watch for Rs.480 and sells it for Rs.552. What is his profit percentage?,18%,10%,25%,15%,15%,Profit = Selling Price (SP) - Cost Price (CP) = 552 - 480 = Rs.72. Profit % = (Profit / CP) * 100 = (72 / 480) * 100 = 15%.,numerical,1,Amazon,Easy
"The average of 5 numbers is 30. If one number 30 is removed, what is the average of the remaining numbers?",30,32,29,33.00,30,"Total sum of 5 numbers = 5 * 30 = 150. After removing 30, new sum = 120. New average = 120 / 4 = 30.",numerical,1,Wipro,Easy
"The ratio of boys to girls in a class is 3:4. If there are 9 boys, how many total students are in the class?",18,26,17,21,21,"Boys : Girls = 3 : 4. Since boys = 9, 1 part = 9 / 3 = 3. Total parts = 3 + 4 = 7. Total students = 7 * 3 = 21.",numerical,1,TCS,Easy
Find the simple interest on Rs.7000 at 5% per annum for 1 years.,Rs.385,Rs.320,Rs.350,Rs.400,Rs.350,Simple Interest (SI) = (P * R * T) / 100 = (7000 * 5 * 1) / 100 = Rs.350.0.,numerical,1,Accenture,Easy
A salary increases from Rs.17100 to Rs.20520. What is the percentage increase?,24%,20%,25%,18%,20%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((20520 - 17100) / 17100) * 100 = 20%.,numerical,1,Infosys,Easy
A shopkeeper buys a watch for Rs.760 and sells it for Rs.912. What is his profit percentage?,20%,30%,23%,15%,20%,Profit = Selling Price (SP) - Cost Price (CP) = 912 - 760 = Rs.152. Profit % = (Profit / CP) * 100 = (152 / 760) * 100 = 20%.,numerical,1,Amazon,Easy
"The average of 4 numbers is 33. If one number 15 is removed, what is the average of the remaining numbers?",41,39,42.90,38,39,"Total sum of 4 numbers = 4 * 33 = 132. After removing 15, new sum = 117. New average = 117 / 3 = 39.",numerical,1,Tech Mahindra,Easy
"The ratio of boys to girls in a class is 3:7. If there are 12 boys, how many total students are in the class?",45,24,36,40,40,"Boys : Girls = 3 : 7. Since boys = 12, 1 part = 12 / 3 = 4. Total parts = 3 + 7 = 10. Total students = 10 * 4 = 40.",numerical,1,Cognizant,Easy
Find the simple interest on Rs.6500 at 13% per annum for 2 years.,Rs.1660,Rs.1859,Rs.1690,Rs.1740,Rs.1690,Simple Interest (SI) = (P * R * T) / 100 = (6500 * 13 * 2) / 100 = Rs.1690.0.,numerical,1,Tech Mahindra,Easy
A salary increases from Rs.40300 to Rs.46345. What is the percentage increase?,15%,20%,13%,18%,15%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((46345 - 40300) / 40300) * 100 = 15%.,numerical,1,Capgemini,Easy
A shopkeeper buys a watch for Rs.930 and sells it for Rs.1023. What is his profit percentage?,13%,20%,10%,5%,10%,Profit = Selling Price (SP) - Cost Price (CP) = 1023 - 930 = Rs.93. Profit % = (Profit / CP) * 100 = (93 / 930) * 100 = 10%.,numerical,1,Google,Easy
"The average of 5 numbers is 22. If one number 15 is removed, what is the average of the remaining numbers?",23.75,25.75,26.13,22.75,23.75,"Total sum of 5 numbers = 5 * 22 = 110. After removing 15, new sum = 95. New average = 95 / 4 = 23.75.",numerical,1,Cognizant,Easy
"The ratio of boys to girls in a class is 5:6. If there are 15 boys, how many total students are in the class?",29,33,38,30,33,"Boys : Girls = 5 : 6. Since boys = 15, 1 part = 15 / 5 = 3. Total parts = 5 + 6 = 11. Total students = 11 * 3 = 33.",numerical,1,Accenture,Easy
Find the simple interest on Rs.7000 at 13% per annum for 5 years.,Rs.4520,Rs.4600,Rs.5005,Rs.4550,Rs.4550,Simple Interest (SI) = (P * R * T) / 100 = (7000 * 13 * 5) / 100 = Rs.4550.0.,numerical,1,Wipro,Easy
A salary increases from Rs.36700 to Rs.38535. What is the percentage increase?,3%,6%,5%,10%,5%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((38535 - 36700) / 36700) * 100 = 5%.,numerical,1,Microsoft,Easy
A shopkeeper buys a watch for Rs.840 and sells it for Rs.1008. What is his profit percentage?,30%,15%,20%,23%,20%,Profit = Selling Price (SP) - Cost Price (CP) = 1008 - 840 = Rs.168. Profit % = (Profit / CP) * 100 = (168 / 840) * 100 = 20%.,numerical,1,TCS,Easy
"The average of 6 numbers is 29. If one number 20 is removed, what is the average of the remaining numbers?",32.80,33.88,30.80,29.80,30.80,"Total sum of 6 numbers = 6 * 29 = 174. After removing 20, new sum = 154. New average = 154 / 5 = 30.80.",numerical,1,Google,Easy
"The ratio of boys to girls in a class is 3:6. If there are 9 boys, how many total students are in the class?",18,32,27,23,27,"Boys : Girls = 3 : 6. Since boys = 9, 1 part = 9 / 3 = 3. Total parts = 3 + 6 = 9. Total students = 9 * 3 = 27.",numerical,1,Wipro,Easy
Find the simple interest on Rs.5800 at 15% per annum for 3 years.,Rs.2660,Rs.2580,Rs.2610,Rs.2871,Rs.2610,Simple Interest (SI) = (P * R * T) / 100 = (5800 * 15 * 3) / 100 = Rs.2610.0.,numerical,1,Amazon,Easy
A salary increases from Rs.49500 to Rs.56924. What is the percentage increase?,20%,13%,15%,18%,15%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((56924 - 49500) / 49500) * 100 = 15%.,numerical,1,Cognizant,Easy
A shopkeeper buys a watch for Rs.630 and sells it for Rs.756. What is his profit percentage?,30%,15%,20%,23%,20%,Profit = Selling Price (SP) - Cost Price (CP) = 756 - 630 = Rs.126. Profit % = (Profit / CP) * 100 = (126 / 630) * 100 = 20%.,numerical,1,Tech Mahindra,Easy
"The average of 8 numbers is 26. If one number 10 is removed, what is the average of the remaining numbers?",31.11,28.29,27.29,30.29,28.29,"Total sum of 8 numbers = 8 * 26 = 208. After removing 10, new sum = 198. New average = 198 / 7 = 28.29.",numerical,1,Amazon,Easy
"The ratio of boys to girls in a class is 5:7. If there are 20 boys, how many total students are in the class?",48,53,40,44,48,"Boys : Girls = 5 : 7. Since boys = 20, 1 part = 20 / 5 = 4. Total parts = 5 + 7 = 12. Total students = 12 * 4 = 48.",numerical,1,TCS,Easy
Find the simple interest on Rs.2200 at 10% per annum for 2 years.,Rs.410,Rs.484,Rs.490,Rs.440,Rs.440,Simple Interest (SI) = (P * R * T) / 100 = (2200 * 10 * 2) / 100 = Rs.440.0.,numerical,1,Amazon,Easy
A salary increases from Rs.33500 to Rs.41875. What is the percentage increase?,23%,24,25%,30%,25%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((41875 - 33500) / 33500) * 100 = 25%.,numerical,1,Accenture,Easy
A shopkeeper buys a watch for Rs.670 and sells it for Rs.750. What is his profit percentage?,15%,22%,7%,12%,12%,Profit = Selling Price (SP) - Cost Price (CP) = 750 - 670 = Rs.80. Profit % = (Profit / CP) * 100 = (80 / 670) * 100 = 12%.,numerical,1,Wipro,Easy
